828.659973,833.25,828.640015,982900,830.76001
830.119995,832.460022,822.880005,1472800,831.330017
827.72998,829,824.200012,1392200,828.640015
824.549988,830.5,824,1101500,829.280029
825.609985,828.539978,820.200012,2260800,823.210022
828.849976,836.255005,827.26001,1496500,835.23999
833.849976,834.51001,829.640015,942500,830.630005
830.559998,831.359985,825.750977,896400,829.080017
826.950012,828.880005,822.400024,1109000,827.780029
827.400024,833.409973,826.52002,1037600,831.909973
833.51001,838.150024,831.789978,989800,835.369995
836,842,834.210022,1261500,838.679993
843.280029,844.909973,839.5,1704000,843.25
844,848.684998,843.25,1223600,845.539978
843.640015,847.23999,840.799988,779900,845.619995
847.590027,848.630005,840.77002,1381500,847.200012
849.030029,850.849976,846.130005,977600,848.780029
851.609985,853.400024,847.109985,1712300,852.119995
850.01001,850.219971,845.150024,1231500,848.400024
851.400024,853.5,829.02002,2463500,830.460022
831.909973,835.549988,827.179993,1401500,829.590027
821,822.570007,812.257019,3487100,817.580017
820.080017,821.929993,808.890015,1981000,814.429993
806.950012,821.630005,803.369995,1894300,819.51001
820.409973,825.98999,814.026978,1620500,820.919983
825,832.765015,822.380005,1786300,831.409973
833.5,833.679993,829,1055300,831.5
828.969971,831.640015,827.390015,1401900,829.559998
829.219971,840.849976,829.219971,1671500,838.549988
831.359985,835.179993,829.036011,1045400,834.570007
835.51001,842.450012,830.719971,1555300,831.409973
832.400024,836.390015,826.460022,1254400,827.880005
827.960022,828.484985,820.513,1057300,824.669983
825.390015,829.349976,823.77002,978900,824.72998
824.710022,827.427002,817.02002,1079700,823.349976
821.929993,826.659973,821.02002,900500,824.320007
822.140015,826.380005,821.440002,1122400,823.559998
825.01001,837.75,824.469971,895000,837.169983
834.219971,838.929993,832.710022,836700,836.820007
839.789978,842.219971,836.289978,954200,838.210022
841.440002,845.200012,839.320007,959000,841.650024
842.880005,843.880005,840.599976,1323600,843.190002
851.200012,863.450012,849.859985,1372500,862.76001
865,875,862.809998,1672000,872.299988
874.22998,876.049988,867.747986,1237200,871.72998
873.599976,875.400024,870.380005,2026800,874.25
910.659973,916.849976,905.77002,3219500,905.960022
901.940002,915.679993,901.450012,2116000,912.570007
909.619995,920.77002,909.453003,1587200,916.440002
914.859985,928.099976,912.54303,1499500,927.039978
926.070007,935.929993,924.590027,1422100,931.659973
933.539978,934.900024,925.200012,1911300,927.130005
926.119995,936.924988,925.26001,1329800,934.299988
936.950012,937.5,929.530029,1581800,932.169983
931.97998,932,925.159973,1173900,928.780029
925.320007,932.530029,923.030029,835000,930.599976
931.530029,933.440002,927.849976,1050600,932.219971
932.950012,938.25,929.340027,1108100,937.080017
940,943.109985,937.580017,969500,943
935.669983,939.333008,918.140015,2362100,919.619995
921,933.169983,918.75,1596900,930.23999
931.469971,937.755005,931,1393000,934.01001
935,941.882996,935,1120400,941.859985
947.919983,951.46698,942.575012,1270800,948.820007
952.97998,955.090027,949.5,1024800,954.960022
957.330017,972.629028,955.469971,1660500,969.539978
969.700012,974.97998,965.030029,1252000,971.469971
970.309998,976.200012,969.48999,1466700,975.880005
975.02002,979.27002,960.179993,2448100,964.859985
968.950012,971.5,960.01001,1410500,966.950012
969.460022,975.880005,966,1751000,975.599976
976.549988,986.909973,975.099976,1252100,983.679993
983.159973,988.25,975.140015,1814600,976.570007
980,983.97998,975.940002,1453900,980.940002
982.349976,984.570007,977.200012,1471500,983.409973
984.5,984.5,935.630005,3309400,949.830017
939.559998,949.35498,915.232971,3763500,942.900024
951.909973,959.97998,944.090027,2013300,953.400024
959.919983,961.150024,942.25,1489700,950.76001
933.969971,943.338989,924.440002,2133100,942.309998
940,942.039978,931.594971,3094700,939.780029
949.960022,959.98999,949.049988,1533300,957.369995
957.52002,961.619995,950.01001,1126000,950.630005
953.640015,960.099976,950.76001,1202200,959.450012
958.700012,960.719971,954.549988,941400,957.090027
956.830017,966,954.200012,1527900,965.590027
969.900024,973.309998,950.789978,1598400,952.27002
942.460022,948.289978,926.849976,2579900,927.330017
929,942.75,916,2721400,940.48999
929.919983,931.26001,910.619995,3299200,917.789978
926.049988,926.049988,908.309998,2090200,908.72998
912.179993,913.940002,894.789978,1709800,898.700012
901.76001,914.51001,898.5,1813900,911.710022
904.119995,914.94397,899.700012,1424500,906.690002
908.849976,921.539978,908.849976,1637800,918.590027
921.77002,930.380005,919.590027,1192800,928.799988
929.539978,931.429993,922,1113200,930.090027
938.679993,946.299988,934.469971,1532100,943.830017
946.289978,954.450012,943.01001,1294700,947.159973
952,956.909973,948.005005,1053800,955.98999
957,960.73999,949.241028,1165500,953.419983
953,968.039978,950.599976,1154000,965.400024
967.840027,973.039978,964.030029,1224500,970.890015
975,975.900024,961.51001,1624500,968.150024
962.25,973.22998,960.150024,1711000,972.919983
972.219971,986.200012,970.77002,3248300,980.340027
953.809998,959.700012,945.400024,4661000,950.700012
954.679993,955,942.278992,2088300,947.799988
951.780029,951.780029,920,3213000,934.090027
929.400024,943.830017,927.5,1846400,941.530029
941.890015,943.590027,926.039978,1970100,930.5
932.380005,937.447021,929.26001,1277700,930.830017
928.609985,932.599976,916.679993,1824400,930.390015
930.340027,932.23999,922.23999,1202500,923.650024
926.75,930.307007,923.030029,1082300,927.960022
929.059998,931.700012,926.5,1032200,929.359985
927.090027,935.814026,925.609985,1061600,926.789978
920.609985,925.97998,917.25,1192100,922.900024
917.549988,919.26001,906.130005,1824000,907.23999
907.969971,917.780029,905.580017,1206800,914.390015
922.530029,924.66803,918.190002,1064500,922.669983
924.22998,926.549988,919.820007,883400,922.219971
925.289978,932.700012,923.445007,1006700,926.960022
925.780029,926.859985,910.97998,1277200,910.97998
910.309998,915.275024,907.153992,1342700,910.669983
910,913,903.400024,943400,906.659973
912.719971,925.859985,911.474976,1166700,924.690002
921.929993,929.929993,919.359985,1090200,927
928.659973,930.840027,915.5,1270300,921.280029
923.48999,925.554993,915.5,1053400,915.890015
916,919.244995,911.869995,1086500,913.809998
905.099976,923.330017,905,1185600,921.289978
920.049988,930.81897,919.650024,1301200,929.570007
931.76001,941.97998,931.76001,1582600,939.330017
941.130005,942.47998,935.150024,947400,937.340027
933.080017,937,921.960022,1326400,928.450012
930.150024,930.914978,919.27002,1527700,927.809998
931.72998,936.409973,923.619995,1212700,935.950012
936.48999,936.98999,924.880005,1011500,926.5
934.25,938.380005,926.919983,1267000,929.080017
932.590027,933.47998,923.861023,1134400,932.070007
930.659973,937.25,929.859985,1102600,935.090027
931.25,932.77002,924,1397600,925.109985
924.659973,926.48999,916.359985,2505400,920.289978
920.01001,922.080017,910.599976,1306900,915
917.419983,922.419983,912.549988,936700,921.809998
922.97998,933.880005,922,1669800,931.580017
933,936.530029,923.830017,1290600,932.450012
927.75,934.72998,926.47998,1052700,928.530029
925.450012,926.400024,909.700012,1856800,920.969971
923.719971,930.820007,921.140015,1666900,924.859985
927.73999,949.900024,927.73999,2239400,944.48999
941.359985,950.690002,940.549988,1020300,949.5
952,959.786011,951.51001,1581000,959.109985
959.97998,962.539978,947.840027,1283400,953.27002
954,958,949.140015,888300,957.789978
957,960.390015,950.690002,952400,951.679993
955.48999,970.909973,955.179993,1213800,969.960022
966.700012,979.460022,963.359985,1173900,978.890015
980,985.424988,976.109985,891400,977
980,981.570007,966.080017,968400,972.599976
973.719971,990.710022,972.25,1693300,989.25
987.450012,994.119995,985,1262400,987.830017
992,997.210022,989,1169800,989.679993
992.099976,993.906982,984,910500,992
990.289978,996.440002,988.590027,1290200,992.179993
991.77002,996.719971,986.974976,1057600,992.809998
986,988.880005,978.390015,1313600,984.450012
989.440002,991,984.580017,1183200,988.200012
989.52002,989.52002,966.119995,1478400,968.450012
970,972.22998,961,1212200,970.539978
968.369995,976.090027,960.52002,1211300,973.330017
980,987.599976,972.200012,2042100,972.559998
1009.190002,1048.390015,1008.200012,5167700,1019.27002
1014,1024.969971,1007.5,2085100,1017.109985
1015.219971,1024,1010.419983,1330700,1016.640015
1017.210022,1029.670044,1016.950012,1373400,1025.5
1021.76001,1028.089966,1013.01001,1049000,1025.579956
1022.109985,1032.650024,1020.309998,1076400,1032.47998
1028.98999,1034.869995,1025,1125200,1025.900024
1027.27002,1033.969971,1025.130005,1112300,1033.329956
1030.52002,1043.521973,1028.449951,1088700,1039.849976
1033.98999,1033.98999,1019.666016,1245200,1031.26001
1026.459961,1030.76001,1025.280029,720000,1028.069946
1023.419983,1031.579956,1022.570007,885800,1025.75
1022.590027,1026.810059,1014.150024,959200,1026
1019.210022,1024.089966,1015.419983,854000,1020.909973
1022.52002,1035.920044,1022.52002,1129700,1032.5
1034.01001,1034.420044,1017.75,1397100,1019.090027
1020.26001,1022.609985,1017.5,953500,1018.380005
1023.309998,1035.109985,1022.655029,1097000,1034.48999
1035,1039.706055,1031.430054,746300,1035.959961
1035.869995,1043.177979,1035,537000,1040.609985
1040,1055.459961,1038.439941,1307900,1054.209961
1055.089966,1062.375,1040,1424400,1047.410034
1042.680054,1044.079956,1015.650024,2459400,1021.659973
1022.369995,1028.48999,1015,1724000,1021.409973
1015.799988,1022.48999,1002.02002,1909600,1010.169983
1012.659973,1016.099976,995.570007,1906400,998.679993
995.940002,1020.609985,988.280029,2067300,1005.150024
1001.5,1024.969971,1001.140015,1272000,1018.380005
1020.429993,1034.23999,1018.070984,1458200,1030.930054
1037.48999,1042.050049,1032.521973,1290800,1037.050049
1035.5,1043.800049,1032.050049,1192800,1041.099976
1039.630005,1050.310059,1033.689941,1279500,1040.47998
1046.119995,1046.665039,1038.380005,1282700,1040.609985
1045,1058.5,1043.109985,1558700,1049.150024
1054.609985,1067.619995,1049.5,3275900,1064.189941
1066.079956,1078.48999,1062,1554600,1077.140015
1075.199951,1076.839966,1063.550049,1338700,1070.680054
1071.780029,1073.380005,1061.52002,1268600,1064.949951
1064.949951,1069.329956,1061.793945,995700,1063.630005
1061.109985,1064.199951,1059.439941,755100,1060.119995
1058.069946,1060.119995,1050.199951,760600,1056.73999
1057.390015,1058.369995,1048.050049,1271900,1049.369995
1051.599976,1054.75,1044.77002,837100,1048.140015
1046.719971,1049.699951,1044.900024,887500,1046.400024
1048.339966,1066.939941,1045.22998,1237600,1065
1064.310059,1086.290039,1063.209961,1430200,1082.47998
1088,1093.569946,1084.001953,1004600,1086.400024
1094,1104.25,1092,1279100,1102.22998
1102.22998,1111.27002,1101.619995,1047600,1106.939941
1109.400024,1110.569946,1101.230957,902500,1106.26001
1097.099976,1104.599976,1096.109985,1042800,1102.609985
1106.300049,1106.525024,1099.589966,978300,1105.52002
1102.410034,1124.290039,1101.150024,1720500,1122.26001
1132.51001,1139.910034,1117.832031,1575300,1121.76001
1126.219971,1132.599976,1117.01001,1202600,1131.97998
1131.410034,1132.51001,1117.5,1198200,1129.790039
1131.829956,1137.859985,1128.300049,1387700,1137.51001
